ID;Name;Sex;Age;Country;Sport;Games_Type;Year;Has_Medal;Height_cm;Weight_kg
ATH-05333;Jiajun Kovalev;Male;24;Denmark;Football (Soccer);Summer;1906;0;184.1;79.9
ATH-05334;Deepika Fischer;Female;35;Canada;Judo;Summer;2000;0;178.9;82.0
ATH-05335;Nataliya Anderson;Female;32;Canada;Archery;Summer;1900;1;184.7;83.5
ATH-05336;Oksana Santos;Female;27;Greece;Shooting;Summer;2008;0;166.8;70.5
ATH-05337;Romain Njoroge;Male;16;Cuba;Shooting;Summer;1906;0;171.6;84.2
ATH-05338;Robert Babayev;Male;36;Cuba;Swimming;Summer;2016;0;167.8;91.2
ATH-05339;Betty Wang;Female;20;Austria;Tennis;Summer;1896;0;165.3;89.6
ATH-05340;Gagik Kumar;Male;35;Switzerland;Skeleton;Winter;1992;0;170.6;100.1
ATH-05341;Katarzyna Makarov;Female;36;New Zealand;Wrestling;Summer;1920;0;167.1;90.4
ATH-05342;Bohdan Liu;Male;42;Venezuela;Cross-Country Skiing;Winter;1980;0;163.4;56.7
ATH-05343;Gabriela Kaminski;Female;27;China;Short Track Speed Skating;Winter;2002;0;174.1;78.9
ATH-05344;Alexandra Harris;Female;29;New Zealand;Swimming;Summer;2020;0;193.6;81.9
ATH-05345;Ketevan Cherono;Female;16;Singapore;Alpine Skiing;Winter;1960;0;177.9;89.1
ATH-05346;Miho Liu;Female;21;Ethiopia;Rowing;Summer;2000;1;199.2;89.9
ATH-05347;Irina Robert;Female;20;Japan;Bobsled;Winter;1936;0;170.9;79.4
ATH-05348;Naim Johnson;Male;18;Mongolia;Wrestling;Summer;2000;0;161.8;66.2
ATH-05349;Jiri Kamau;Male;35;Greece;Shooting;Summer;1896;0;182.2;68.7
ATH-05350;Carina Tanaka;Female;42;Chinese Taipei;Biathlon;Winter;2018;1;171.1;83.9
ATH-05351;Andrew Rossi;Male;38;Spain;Luge;Winter;1956;0;169.4;95.8
ATH-05352;Irina Haile;Female;25;Belgium;Bobsled;Winter;1932;0;188.0;96.5
ATH-05353;Maxime Kamau;Male;26;Iran;Football (Soccer);Summer;2012;0;184.1;64.6
ATH-05354;Monika Hernandez;Female;28;Pakistan;Canoe/Kayak;Summer;2004;0;188.4;62.3
ATH-05355;Laure Munkhbat;Female;33;Denmark;Canoe/Kayak;Summer;1904;0;165.1;77.4
ATH-05356;Antoine Greco;Male;31;Norway;Judo;Summer;1900;0;189.8;52.2
ATH-05357;Asha Fraser-Pryce;Female;32;Netherlands;Freestyle Skiing;Winter;1998;1;168.9;63.0
ATH-05358;Nataliya Dinu;Female;39;Canada;Cycling;Summer;2000;0;171.1;69.3
ATH-05359;Deepika Jones;Female;30;Spain;Ice Hockey;Winter;2006;1;173.5;76.3
ATH-05360;Cristina Bianchi;Female;42;Denmark;Taekwondo;Summer;1908;0;189.9;59.8
ATH-05361;Sun Perez;Male;41;Spain;Triathlon;Summer;1904;1;176.0;63.6
ATH-05362;Rui Kvinikadze;Male;30;Canada;Fencing;Summer;1996;1;189.0;90.5
ATH-05363;Hasmik Fraser-Pryce;Female;39;Brazil;Biathlon;Winter;1968;0;177.1;76.6
ATH-05364;Kiran Brown;Male;26;Japan;Curling;Winter;1948;1;184.0;99.2
ATH-05365;Wei Lochte;Male;39;Switzerland;Biathlon;Winter;1936;1;166.5;62.4
ATH-05366;Alexei Wójcik;Male;39;Germany;Tennis;Summer;1896;0;162.2;78.5
ATH-05367;Sergei Sharma;Male;24;Portugal;Bobsled;Winter;1936;1;171.8;89.2
ATH-05368;Mohammed Tadesse;Male;33;Spain;Archery;Summer;2000;0;171.4;85.4
ATH-05369;Steven Jackson;Male;34;Sweden;Tennis;Summer;1904;0;197.1;82.5
ATH-05370;Ramil Popov;Male;28;China;Shooting;Summer;2008;0;178.0;66.4
ATH-05371;Bolormaa Mwangi;Female;33;Kenya;Canoe/Kayak;Summer;2004;0;180.4;94.1
ATH-05372;Josef Aliyev;Male;33;North Korea;Freestyle Skiing;Winter;1998;0;175.0;68.4
ATH-05373;Marco Tadesse;Male;22;Kazakhstan;Canoe/Kayak;Summer;2020;0;195.1;83.4
ATH-05374;Guram Kamau;Male;37;Singapore;Figure Skating;Winter;2002;0;160.7;65.2
ATH-05375;Mei Patel;Female;17;Germany;Judo;Summer;1920;0;165.9;58.7
ATH-05376;Flaviu Bianchi;Male;27;Hungary;Diving;Summer;1906;0;184.2;49.9
ATH-05377;Ketevan Sato;Female;15;Bulgaria;Cycling;Summer;1920;0;176.3;77.1
ATH-05378;Aurelie Sato;Female;20;Great Britain;Ice Hockey;Winter;2002;0;174.5;82.5
ATH-05379;Carina Constantin;Female;19;Uzbekistan;Triathlon;Summer;2020;0;164.4;64.6
ATH-05380;Alina Kovalev;Female;34;Germany;Judo;Summer;1906;1;174.3;75.9
ATH-05381;Lela Rodriguez;Female;36;Great Britain;Weightlifting;Summer;2020;0;178.5;89.2
ATH-05382;Andrei Bondarenko;Male;42;Finland;Alpine Skiing;Winter;1992;0;180.9;95.1
ATH-05383;Carlos Petrov;Male;42;Norway;Short Track Speed Skating;Winter;1972;1;169.0;68.0
ATH-05384;Constantin Nikitin;Male;34;Germany;Cycling;Summer;2020;0;169.4;68.8
ATH-05385;Jiri Santos;Male;41;Hungary;Bobsled;Winter;1968;0;187.0;74.4
ATH-05386;William Davis;Male;19;Belarus;Diving;Summer;1996;0;185.0;72.5
ATH-05387;Iryna Hakobyan;Female;23;Hungary;Diving;Summer;1996;0;159.3;65.5
ATH-05388;Naira Alekseyev;Female;40;Singapore;Judo;Summer;1996;0;166.8;90.3
ATH-05389;Hasmik Yohannes;Female;29;Belgium;Figure Skating;Winter;2018;1;161.9;46.9
ATH-05390;Brian Bekele;Male;41;India;Speed Skating;Winter;2022;0;180.7;61.2
ATH-05391;Kamran Tadesse;Male;42;India;Gymnastics (Artistic);Summer;1900;1;176.0;70.1
ATH-05392;Yuki Kovalev;Male;26;Netherlands;Rowing;Summer;1906;0;179.6;71.2
ATH-05393;Andrei Bianchi;Male;41;Hungary;Triathlon;Summer;1896;1;173.8;63.9
ATH-05394;Mariam Popov;Female;17;Mexico;Tennis;Summer;2016;1;163.8;94.1
ATH-05395;Sifan Gupta;Female;32;Switzerland;Fencing;Summer;1900;0;195.5;87.7
ATH-05396;Akiko Haile;Female;33;Georgia;Canoe/Kayak;Summer;1996;0;189.3;86.9
ATH-05397;Sakura Kvinikadze;Female;28;Great Britain;Alpine Skiing;Winter;1960;1;164.8;72.2
ATH-05398;Olga Karimov;Female;15;Ethiopia;Basketball;Summer;2020;0;181.3;112.8
ATH-05399;Oleksandr Choi;Male;35;Great Britain;Triathlon;Summer;2012;0;179.0;80.0
ATH-05400;Alexandra Popov;Female;31;Great Britain;Ice Hockey;Winter;1980;1;173.2;106.7
ATH-05401;Nikolai Ivanov;Male;37;Switzerland;Judo;Summer;1896;0;190.1;55.7
ATH-05402;Katarzyna Gebremariam;Female;32;Bulgaria;Athletics;Summer;1996;0;199.8;79.3
ATH-05403;Tigran Clark;Male;15;Bulgaria;Gymnastics (Artistic);Summer;1900;0;146.6;40.1
ATH-05404;Rahul Fraser-Pryce;Male;27;Czech Republic;Cycling;Summer;2000;0;170.5;68.1
ATH-05405;Sunita Miller;Female;15;Argentina;Biathlon;Winter;1928;0;178.2;77.9
ATH-05406;Ketevan Romano;Female;42;Kenya;Short Track Speed Skating;Winter;1960;0;171.0;59.2
ATH-05407;Walter Martinez;Male;41;Italy;Taekwondo;Summer;1912;0;179.2;50.0
ATH-05408;Flaviu Gheorghe;Male;28;India;Canoe/Kayak;Summer;1900;1;190.5;72.5
ATH-05409;Darya Liu;Female;15;Hungary;Judo;Summer;1906;0;192.4;56.1
ATH-05410;Erik Kovalev;Male;40;Greece;Fencing;Summer;1904;1;166.8;70.9
ATH-05411;Franz Wang;Male;25;South Africa;Figure Skating;Winter;1980;0;186.2;73.1
ATH-05412;Anjali Gantulga;Female;19;Bulgaria;Freestyle Skiing;Winter;1980;1;166.3;61.7
ATH-05413;Ramil Navruzov;Male;18;Uzbekistan;Tennis;Summer;1996;1;179.3;86.2
ATH-05414;Ketevan Chikovani;Female;35;Bulgaria;Gymnastics (Artistic);Summer;1912;1;159.5;56.0
ATH-05415;Mihai Huseynov;Male;15;Finland;Boxing;Summer;2020;0;168.4;63.0
ATH-05416;Ashley Martinez;Female;34;Norway;Ice Hockey;Winter;1994;0;194.0;98.7
ATH-05417;Bingxue Lochte;Male;41;Switzerland;Figure Skating;Winter;1998;0;179.4;50.9
ATH-05418;Shota Müller;Male;40;Cuba;Judo;Summer;1906;0;180.8;95.0
ATH-05419;Alina Miller;Female;16;Iran;Canoe/Kayak;Summer;2024;0;184.3;97.1
ATH-05420;Michelle Gonzalez;Female;20;Netherlands;Fencing;Summer;1912;1;170.1;55.0
ATH-05421;Gunel Patel;Female;17;Egypt;Fencing;Summer;1996;0;173.3;61.1
ATH-05422;Klaus Popescu;Male;28;Belgium;Skeleton;Winter;1956;0;169.3;95.7
ATH-05423;Jae-won Esposito;Male;34;Great Britain;Cycling;Summer;1900;0;169.8;70.8
ATH-05424;Ketevan Han;Female;38;South Africa;Football (Soccer);Summer;1906;0;184.5;88.2
ATH-05425;Sun Greco;Male;33;India;Boxing;Summer;1900;0;168.8;67.6
ATH-05426;Alina Jung;Female;26;South Korea;Ski Jumping;Winter;2002;0;176.8;68.2
ATH-05427;Anna Bianchi;Female;24;Great Britain;Diving;Summer;1896;0;167.8;62.6
ATH-05428;Kiran Jung;Male;41;Norway;Cycling;Summer;1920;0;170.9;77.9
ATH-05429;Narantsetseg Adeyemi;Female;32;Turkey;Wrestling;Summer;2012;0;177.2;113.5
ATH-05430;Min-jun Kowalski;Male;39;Croatia;Taekwondo;Summer;2008;0;170.8;69.9
ATH-05431;Meseret Farah;Female;41;Colombia;Cross-Country Skiing;Winter;2006;1;192.0;61.3
ATH-05432;Haile Melnyk;Male;30;Romania;Cross-Country Skiing;Winter;1928;0;193.9;79.5
ATH-05433;Matthew Shevchenko;Male;40;Netherlands;Gymnastics (Artistic);Summer;1920;0;169.9;44.4
ATH-05434;Aurelie Volkov;Female;39;Pakistan;Freestyle Skiing;Winter;1952;0;165.4;60.0
ATH-05435;Nino Yoon;Female;21;Turkey;Canoe/Kayak;Summer;2024;1;163.7;63.9
ATH-05436;Jae-won Rodriguez;Male;29;Greece;Skeleton;Winter;2010;0;185.3;69.0
ATH-05437;Lars Meyer;Male;38;France;Archery;Summer;1908;1;183.0;74.4
ATH-05438;Sifan Schmidt;Female;30;Greece;Athletics;Summer;1896;0;194.2;99.4
ATH-05439;Carina Costa;Female;22;Greece;Tennis;Summer;1920;0;181.8;57.1
ATH-05440;Almaz Chen;Female;31;France;Athletics;Summer;1900;0;202.6;74.4
ATH-05441;Agnieszka Shah;Female;15;Germany;Diving;Summer;2008;0;175.8;66.7
ATH-05442;Oleksandr Martirosyan;Male;40;Nigeria;Athletics;Summer;2024;0;194.2;103.9
ATH-05443;Andrei Dubois;Male;18;Poland;Judo;Summer;2020;0;171.7;57.2
ATH-05444;Klaus Wilson;Male;20;Hungary;Freestyle Skiing;Winter;1948;0;187.1;82.9
ATH-05445;Nisha Batjargal;Female;33;Norway;Archery;Summer;1904;0;176.2;71.3
ATH-05446;Lilit Wang;Female;34;Mexico;Luge;Winter;1994;1;164.0;99.1
ATH-05447;Tamar Navruzov;Female;42;Great Britain;Gymnastics (Artistic);Summer;1896;0;163.4;74.2
ATH-05448;Antoine Chikovani;Male;39;Japan;Gymnastics (Artistic);Summer;1920;0;176.9;62.4
ATH-05449;Bingxue Müller;Male;19;North Korea;Cross-Country Skiing;Winter;1994;1;178.2;82.4
ATH-05450;Pedro Gupta;Male;21;Georgia;Fencing;Summer;2000;0;190.5;89.5
ATH-05451;Cristina Ionescu;Female;39;Pakistan;Ice Hockey;Winter;1956;1;170.4;80.9
ATH-05452;Anthony Santos;Male;19;New Zealand;Swimming;Summer;1912;0;172.0;86.4
ATH-05453;Katarzyna Constantin;Female;25;Australia;Luge;Winter;1932;1;174.6;59.4
ATH-05454;Alejandro Bekele;Male;16;Denmark;Fencing;Summer;2016;1;184.5;72.6
ATH-05455;Elmar Huseynov;Male;31;Belarus;Football (Soccer);Summer;2012;0;176.4;65.2
ATH-05456;Gunel Rusu;Female;27;South Africa;Freestyle Skiing;Winter;1932;0;172.0;79.5
ATH-05457;Ekaterina Rusu;Female;19;Serbia;Tennis;Summer;2020;1;198.3;82.5
ATH-05458;Anjali Volkov;Female;25;Brazil;Figure Skating;Winter;1936;0;168.7;65.8
ATH-05459;Claire Gantulga;Female;40;Sweden;Short Track Speed Skating;Winter;1964;0;174.2;76.1
ATH-05460;Mary Ferreira;Female;30;Turkey;Wrestling;Summer;2016;1;187.9;66.4
ATH-05461;Sandra Nozadze;Female;19;South Africa;Rowing;Summer;2000;0;193.1;65.1
ATH-05462;Sota Alekseyev;Male;26;South Africa;Bobsled;Winter;1952;0;199.6;82.4
ATH-05463;Ashley Njoroge;Female;24;Norway;Freestyle Skiing;Winter;2018;0;167.3;67.6
ATH-05464;Kenji Lee;Male;33;Thailand;Archery;Summer;2008;1;191.6;56.7
ATH-05465;Bolormaa Mammadov;Female;16;Denmark;Basketball;Summer;1900;0;195.8;118.0
ATH-05466;Barbara Weber;Female;41;Australia;Ski Jumping;Winter;1972;0;171.2;70.5
ATH-05467;Yuki Njoroge;Male;41;Ethiopia;Rowing;Summer;2008;0;180.0;85.9
ATH-05468;Dmitri Kowalski;Male;18;Thailand;Archery;Summer;2004;0;189.8;80.9
ATH-05469;Siranush Patel;Female;30;Jamaica;Figure Skating;Winter;1948;0;155.7;62.6
ATH-05470;Robert Bolt;Male;33;Uzbekistan;Football (Soccer);Summer;2008;0;181.3;63.1
ATH-05471;Mei Biles;Female;37;Greece;Freestyle Skiing;Winter;1952;0;177.0;86.2
ATH-05472;Romain Costa;Male;37;Soviet Union;Canoe/Kayak;Summer;2012;0;182.6;86.1
ATH-05473;Gunther Kuznetsov;Male;28;Thailand;Short Track Speed Skating;Winter;1994;0;169.1;57.0
ATH-05474;Svetlana Li;Female;40;Argentina;Cycling;Summer;2008;0;178.8;63.0
ATH-05475;Flaviu Chikovani;Male;35;Austria;Biathlon;Winter;1932;0;194.4;66.3
ATH-05476;Arsen Suzuki;Male;35;Egypt;Speed Skating;Winter;2022;1;186.6;74.7
ATH-05477;Kipchoge Smith;Male;20;Egypt;Alpine Skiing;Winter;1968;0;186.6;82.7
ATH-05478;David Constantin;Male;29;Bulgaria;Archery;Summer;1900;0;174.1;59.0
ATH-05479;Yuki Choi;Male;33;Mexico;Volleyball;Summer;2012;0;184.4;69.3
ATH-05480;Anna Sokolov;Female;34;South Africa;Luge;Winter;2018;0;164.7;65.2
ATH-05481;Sun Gonzalez;Male;42;Japan;Cross-Country Skiing;Winter;1932;1;175.1;76.2
ATH-05482;Shota Oliveira;Male;15;Greece;Shooting;Summer;2004;0;187.9;80.2
ATH-05483;Hassan Wanjiku;Male;32;Bulgaria;Bobsled;Winter;1984;1;197.6;85.5
ATH-05484;Aysel Thomas;Female;24;Switzerland;Swimming;Summer;1920;0;187.0;79.6
ATH-05485;Lela Bekele;Female;37;France;Athletics;Summer;1996;1;196.4;90.6
ATH-05486;Anahit Perez;Female;31;North Korea;Ice Hockey;Winter;1968;0;186.2;88.9
ATH-05487;Antoine Dubois;Male;35;Venezuela;Swimming;Summer;2004;0;177.3;68.2
ATH-05488;Anna Wilson;Female;17;Ukraine;Basketball;Summer;2020;0;214.8;98.8
ATH-05489;Fabio Haile;Male;38;Hong Kong;Volleyball;Summer;2000;1;190.0;104.7
ATH-05490;Patricia Ivanov;Female;37;Soviet Union;Curling;Winter;1998;0;173.8;103.3
ATH-05491;Michelle Kiros;Female;35;Sweden;Swimming;Summer;2020;0;176.2;72.5
ATH-05492;Mark Babayev;Male;22;Australia;Diving;Summer;1996;0;158.7;61.3
ATH-05493;Ondrej Thomas;Male;33;Venezuela;Rowing;Summer;2000;1;204.2;66.2
ATH-05494;Paolo Tanaka;Male;28;Soviet Union;Biathlon;Winter;1998;0;180.4;58.5
ATH-05495;Mykhailo Bernard;Male;30;Bulgaria;Curling;Winter;1980;0;184.2;96.8
ATH-05496;Tsend-Ochir Han;Male;37;Netherlands;Short Track Speed Skating;Winter;1998;1;158.9;61.4
ATH-05497;Anahit Ivanov;Female;17;Great Britain;Ice Hockey;Winter;1988;0;173.2;84.0
ATH-05498;Andrei Sargsyan;Male;23;Great Britain;Football (Soccer);Summer;1912;0;170.8;80.6
ATH-05499;Dafne Kvinikadze;Female;20;Switzerland;Athletics;Summer;1896;0;192.8;101.9
ATH-05500;Susan Popov;Female;33;Netherlands;Football (Soccer);Summer;1900;1;180.3;87.3
ATH-05501;Vikram Schneider;Male;40;Japan;Basketball;Summer;2012;0;196.4;104.6
ATH-05502;Leyla Nozadze;Female;39;Singapore;Weightlifting;Summer;2004;0;164.6;56.7
ATH-05503;Siranush Dinu;Female;27;Austria;Boxing;Summer;1906;0;185.2;49.9
ATH-05504;Halyna Tadesse;Female;18;United States;Rowing;Summer;2020;0;200.6;92.8
ATH-05505;Hans Dinu;Male;38;Mongolia;Bobsled;Winter;1988;0;198.7;80.8
ATH-05506;Tigran Wu;Male;35;South Korea;Freestyle Skiing;Winter;1980;0;184.9;83.8
ATH-05507;Enkhjargal Zhang;Female;36;Finland;Triathlon;Summer;2000;0;177.4;67.8
ATH-05508;Nikolai White;Male;30;Armenia;Figure Skating;Winter;2014;0;173.8;77.9
ATH-05509;Xia Mwangi;Female;40;Italy;Cross-Country Skiing;Winter;1980;0;186.8;60.6
ATH-05510;Elmar Sanchez;Male;30;Ethiopia;Shooting;Summer;2004;0;176.8;90.1
ATH-05511;John Bekele;Male;16;Uzbekistan;Short Track Speed Skating;Winter;2018;0;184.6;60.6
ATH-05512;Razvan Kato;Male;15;Argentina;Archery;Summer;2008;0;162.2;83.0
ATH-05513;Pierre Hasanov;Male;42;Romania;Gymnastics (Artistic);Summer;1996;1;166.7;66.6
ATH-05514;Aurelie Harris;Female;35;Australia;Archery;Summer;2016;0;180.2;80.0
ATH-05515;Giulia Müller;Female;33;Romania;Skeleton;Winter;1932;0;173.6;71.8
ATH-05516;Tigran Volkov;Male;21;Japan;Luge;Winter;2022;0;172.3;71.6
ATH-05517;Olga Cherono;Female;20;Hong Kong;Ski Jumping;Winter;1968;0;187.6;49.2
ATH-05518;Nigar Jones;Female;33;South Africa;Rowing;Summer;1904;1;177.0;95.9
ATH-05519;Svetlana Suzuki;Female;39;Russia;Cycling;Summer;2012;1;191.2;65.9
ATH-05520;Agnieszka Gonzalez;Female;26;Denmark;Archery;Summer;1908;0;163.0;59.1
ATH-05521;Nino Perez;Female;18;France;Luge;Winter;1928;0;177.5;74.1
ATH-05522;Amine Kowalczyk;Male;41;Netherlands;Triathlon;Summer;1908;0;172.5;80.4
ATH-05523;Maxime Gantulga;Male;23;France;Football (Soccer);Summer;2004;0;164.3;78.5
ATH-05524;Irina Yuldashev;Female;40;Germany;Boxing;Summer;2000;0;163.5;57.3
ATH-05525;Leyla Zhao;Female;28;Hong Kong;Tennis;Summer;2012;0;176.5;91.5
ATH-05526;Flaviu Lochte;Male;27;South Korea;Ski Jumping;Winter;1948;0;168.3;51.3
ATH-05527;Linda Kim;Female;22;Hungary;Canoe/Kayak;Summer;1904;0;193.5;65.0
ATH-05528;Alina Alekseyev;Female;17;Egypt;Bobsled;Winter;1928;0;177.7;76.7
ATH-05529;Magdalena Popescu;Female;22;Serbia;Tennis;Summer;2012;0;166.5;61.7
ATH-05530;William Lochte;Male;30;Poland;Bobsled;Winter;2018;0;191.9;85.1
ATH-05531;Anna Watanabe;Female;29;France;Skeleton;Winter;1968;0;190.2;78.5
ATH-05532;Ketevan Rusu;Female;42;Ukraine;Judo;Summer;2004;1;158.6;90.6
ATH-05533;Marian Sato;Male;30;India;Basketball;Summer;1906;0;212.7;111.8
ATH-05534;Nancy Choi;Female;27;Switzerland;Fencing;Summer;2000;1;181.4;70.7
ATH-05535;Bingxue Wu;Male;18;China;Football (Soccer);Summer;2016;0;184.2;64.4
ATH-05536;Henrik Grigoryan;Male;15;Greece;Swimming;Summer;1912;0;192.4;87.8
ATH-05537;Magdalena Chikovani;Female;20;Romania;Figure Skating;Winter;1936;0;164.4;47.6
ATH-05538;Arsen Rodriguez;Male;42;Pakistan;Luge;Winter;1980;0;163.7;59.6
ATH-05539;Laure Yoon;Female;16;South Korea;Ice Hockey;Winter;1984;0;181.4;99.5
ATH-05540;Sifan Harris;Female;40;Canada;Fencing;Summer;1904;1;164.5;60.1
ATH-05541;Carina Ferrari;Female;40;Austria;Boxing;Summer;1896;0;184.9;82.1
ATH-05542;Natalya Wang;Female;17;Denmark;Boxing;Summer;1906;0;156.9;67.6
ATH-05543;Bohdan Ito;Male;16;South Africa;Curling;Winter;1984;0;180.2;101.8
ATH-05544;Ekaterina Kumar;Female;31;Japan;Alpine Skiing;Winter;2010;1;188.6;78.7
ATH-05545;Gagik Popov;Male;18;China;Biathlon;Winter;1964;0;184.9;81.4
ATH-05546;Anahit Biles;Female;19;Canada;Archery;Summer;1900;0;192.5;71.1
ATH-05547;Mohammed Smith;Male;29;Greece;Swimming;Summer;1906;0;173.5;73.4
ATH-05548;Regzedmaa Johnson;Male;38;Canada;Gymnastics (Artistic);Summer;1900;0;174.7;70.4
ATH-05549;Elmar Fraser-Pryce;Male;19;United States;Bobsled;Winter;1964;0;193.2;106.2
ATH-05550;Giorgi Amiranashvili;Male;37;Mongolia;Gymnastics (Artistic);Summer;2004;0;178.8;61.5
ATH-05551;Emily Lee;Female;20;Italy;Canoe/Kayak;Summer;1920;0;165.9;67.1
ATH-05552;Bolormaa Wiśniewski;Female;19;Poland;Curling;Winter;1932;0;174.9;70.9
ATH-05553;Erik Moore;Male;35;Soviet Union;Ice Hockey;Winter;1994;0;184.0;99.2
ATH-05554;Piotr Garcia;Male;23;Austria;Boxing;Summer;1996;0;159.7;71.8
ATH-05555;Michelle Thomas;Female;23;Hungary;Cross-Country Skiing;Winter;1994;0;173.1;65.9
ATH-05556;Pedro Kiros;Male;30;Uzbekistan;Athletics;Summer;2016;1;188.0;67.4
ATH-05557;Nancy Petrov;Female;33;France;Alpine Skiing;Winter;1980;0;163.4;70.7
ATH-05558;Justyna Robinson;Female;34;Serbia;Canoe/Kayak;Summer;2020;0;186.1;79.6
ATH-05559;Krzysztof Kovalev;Male;27;India;Volleyball;Summer;1906;0;197.1;96.2
ATH-05560;Yuna Ferreira;Female;36;Canada;Figure Skating;Winter;1952;0;179.1;77.4
ATH-05561;Jennifer Popescu;Female;33;Sweden;Shooting;Summer;2000;0;161.3;69.4
ATH-05562;Paolo Ionescu;Male;34;Spain;Shooting;Summer;1906;1;192.8;74.2
ATH-05563;Ivan Wilson;Male;40;Pakistan;Ice Hockey;Winter;1948;0;186.6;89.0
ATH-05564;Nisha Kamau;Female;27;Bulgaria;Volleyball;Summer;1906;0;191.8;93.9
ATH-05565;Elaine Bekele;Female;26;Turkey;Short Track Speed Skating;Winter;2018;1;179.0;77.8
ATH-05566;Almaz Gupta;Female;41;Netherlands;Archery;Summer;1906;0;174.3;69.4
ATH-05567;Eliud Johnson;Male;15;Colombia;Biathlon;Winter;1980;0;172.8;91.6
ATH-05568;Sofia Kwon;Female;19;Greece;Bobsled;Winter;2014;0;192.1;99.6
ATH-05569;Ekaterina Hasanov;Female;26;North Korea;Triathlon;Summer;2004;0;189.8;62.2
ATH-05570;Magnus Babayev;Male;35;Belarus;Cross-Country Skiing;Winter;2002;0;193.7;76.9
ATH-05571;Regzedmaa Jackson;Male;36;Finland;Boxing;Summer;2008;1;168.0;69.4
ATH-05572;Xia Sharma;Female;20;Netherlands;Judo;Summer;1912;0;193.4;60.2
ATH-05573;Asha Kamau;Female;19;Thailand;Alpine Skiing;Winter;2014;0;177.0;97.2
ATH-05574;Iryna Gheorghe;Female;25;Sweden;Tennis;Summer;1906;0;176.0;63.4
ATH-05575;Naira Thomas;Female;16;Spain;Curling;Winter;1992;0;166.0;68.5
ATH-05576;Susan Gebrselassie;Female;38;Cuba;Basketball;Summer;1906;0;183.5;120.6
ATH-05577;Adrien Sanchez;Male;18;Great Britain;Diving;Summer;1900;0;170.3;72.8
ATH-05578;Camelia Kowalski;Female;25;Iran;Tennis;Summer;2008;0;196.9;68.1
ATH-05579;Florent Haile;Male;29;Netherlands;Speed Skating;Winter;2018;0;169.4;69.3
ATH-05580;Denys Han;Male;33;Argentina;Wrestling;Summer;2020;1;179.4;104.6
ATH-05581;Bingxue Aliyev;Male;20;Turkey;Weightlifting;Summer;1920;0;194.0;134.4
ATH-05582;Carlos Ionescu;Male;38;Colombia;Biathlon;Winter;1936;0;163.2;77.3
ATH-05583;Tirunesh Huseynov;Female;30;Hong Kong;Tennis;Summer;2004;1;178.6;76.8
ATH-05584;Jiri Jackson;Male;26;Canada;Football (Soccer);Summer;2008;0;183.4;84.2
ATH-05585;Eliud Bianchi;Male;38;Denmark;Basketball;Summer;1920;0;173.0;92.9
ATH-05586;Gantulga Kvinikadze;Male;42;United States;Basketball;Summer;1996;0;200.7;116.6
ATH-05587;Karolina Santos;Female;24;South Korea;Judo;Summer;2000;0;188.0;94.2
ATH-05588;Linda Kovalenko;Female;19;Australia;Ski Jumping;Winter;1928;1;186.9;60.3
ATH-05589;Elmar Johnson;Male;38;Portugal;Cycling;Summer;2020;1;178.8;81.5
ATH-05590;Florent Kuznetsov;Male;18;France;Tennis;Summer;2008;0;199.6;67.5
ATH-05591;Nikolai Smith;Male;17;Egypt;Bobsled;Winter;1924;0;177.4;75.5
ATH-05592;Anahit White;Female;31;Belarus;Swimming;Summer;2008;0;185.6;85.2
ATH-05593;Alina Tadesse;Female;36;New Zealand;Gymnastics (Artistic);Summer;1996;0;165.3;64.3
ATH-05594;Nigar Johnson;Female;42;Czech Republic;Biathlon;Winter;2006;1;169.6;67.2
ATH-05595;Lisa Santos;Female;28;Turkey;Alpine Skiing;Winter;2014;1;165.1;79.4
ATH-05596;Ashley Haile;Female;33;Austria;Rowing;Summer;1908;1;181.0;69.7
ATH-05597;Maria Hakobyan;Female;30;Georgia;Football (Soccer);Summer;2024;0;178.2;61.3
ATH-05598;Akiko Kravchenko;Female;28;Germany;Gymnastics (Artistic);Summer;2020;1;162.1;68.6
ATH-05599;Natsuki Adeyemi;Male;23;New Zealand;Swimming;Summer;2012;0;180.8;59.8
ATH-05600;Darya Ivanov;Female;21;Canada;Shooting;Summer;2004;0;162.1;74.3
ATH-05601;Oleksandr Han;Male;22;Denmark;Fencing;Summer;1920;0;169.1;74.1
ATH-05602;Anahit Kato;Female;37;Russia;Speed Skating;Winter;2014;1;179.1;64.8
ATH-05603;Bogdan Aliyev;Male;23;New Zealand;Triathlon;Summer;1912;1;171.0;78.2
ATH-05604;Darya Sharma;Female;20;Canada;Basketball;Summer;1920;1;214.4;83.4
ATH-05605;Razvan Okonkwo;Male;17;Kazakhstan;Diving;Summer;2012;0;184.0;51.7
ATH-05606;Jessica Fraser-Pryce;Female;17;Denmark;Diving;Summer;1904;1;170.0;58.6
ATH-05607;Wei Yohannes;Male;38;Sweden;Luge;Winter;1924;1;186.6;69.3
ATH-05608;Svetlana Yohannes;Female;37;Soviet Union;Ski Jumping;Winter;1992;0;169.5;71.1
ATH-05609;Nisha Davaadorj;Female;41;France;Biathlon;Winter;2014;1;186.1;87.5
ATH-05610;Sota Grigoryan;Male;35;Sweden;Judo;Summer;1912;1;165.0;89.5
ATH-05611;Flaviu Williams;Male;32;Romania;Luge;Winter;1928;0;167.0;80.1
ATH-05612;Marta Ito;Female;15;Thailand;Boxing;Summer;2020;0;180.9;72.9
